,BM,BM,IU,IU,BIU,BIU
,mean,se,mean,se,mean,se
0,0.611411035060883,0.000318466685712,0.620841026306152,0.000279749452602,0.611401200294495,0.000333717296598
1,0.610939562320709,0.000319735816447,0.620807826519012,0.000277735904092,0.611212313175201,0.00032654334791
2,0.61096179485321,0.000319726590533,0.62082314491272,0.000277703162283,0.610671877861023,0.000321696919855
3,0.61073499917984,0.00031495114672,0.620899021625519,0.000280515436316,0.61062502861023,0.000326052861055
4,0.611058831214905,0.000317283003824,0.621062994003296,0.000281727785477,0.611499547958374,0.000336268218234
